command,mean,stddev,median,user,system,min,max
benchmark-project-manager Godot_v3.0.1-stable_x11.64,1.1504934549100003,0.003295054362691649,1.14999442427,0.5184853999999999,0.062177665,1.14467784327,1.15823279727
benchmark-project-manager Godot_v3.0.2-stable_x11.64,1.1511043555899998,0.0037382011102557087,1.15027458727,0.5237198799999999,0.06204726499999999,1.14637985227,1.15973907127
benchmark-project-manager Godot_v3.0.3-stable_x11.64,1.1444320668299999,0.003158437980365047,1.1442848072699998,0.54711172,0.06238750499999998,1.13855777927,1.15026276827
benchmark-project-manager Godot_v3.0.4-stable_x11.64,1.1438307080299999,0.003468913687147485,1.14361920127,0.53771044,0.06256322499999999,1.13843483227,1.15340508827
benchmark-project-manager Godot_v3.0.5-stable_x11.64,1.1457439909499998,0.004217689905164525,1.14412862727,0.5429059199999999,0.06301070500000001,1.1397509292699999,1.15622806927
benchmark-project-manager Godot_v3.0.6-stable_x11.64,1.1445131469499998,0.0037640980622859737,1.14391492227,0.5430357600000001,0.06432778500000001,1.14002397927,1.16001658827
benchmark-project-manager Godot_v3.1.1-stable_x11.64,1.20911277735,0.007650664338675815,1.20710963827,0.28915728000000007,0.082394385,1.20186892827,1.24163343127
benchmark-project-manager Godot_v3.1.2-stable_x11.64,1.2104658608699999,0.004484237505922159,1.2100037502699998,0.2941315599999999,0.08017838500000002,1.2039064902699999,1.21933916327
benchmark-project-manager Godot_v3.1-stable_x11.64,1.2115345447099999,0.009716657721927407,1.20929900927,0.28652735999999995,0.085731105,1.20070345427,1.24037215227
benchmark-project-manager Godot_v3.2.1-stable_x11.64,1.20473107643,0.008009912175029752,1.2017368572699998,0.15870148,0.07824790499999999,1.19686817427,1.22966448727
benchmark-project-manager Godot_v3.2.2-stable_x11.64,1.2100079318699999,0.011517451700754976,1.2056470372699999,0.18055292,0.09453390500000002,1.19534060027,1.23897797327
benchmark-project-manager Godot_v3.2.3-stable_x11.64,1.2077019414299996,0.011750688056001768,1.2040271622699998,0.17921712,0.09460818500000004,1.19245332227,1.2308207412699999
benchmark-project-manager Godot_v3.2-stable_x11.64,1.21662269391,0.013252094693452038,1.21311397727,0.20307383999999998,0.09746854499999996,1.2014866552699999,1.27063320227
benchmark-project-manager Godot_v3.3.1-stable_x11.64,1.7933725091099995,0.406271888501452,1.43189252827,0.28612596,0.10605566500000002,1.40263969727,2.21782022327
benchmark-project-manager Godot_v3.3.2-stable_x11.64,1.7521652085500006,0.41499198694785405,1.4120774162699998,0.27560483999999996,0.10626202500000001,1.35634189227,2.21983846827
benchmark-project-manager Godot_v3.3.3-stable_x11.64,1.7713662121900002,0.4297752583922803,1.4172907392699998,0.28035171999999997,0.10658478499999999,1.35576431427,2.21576113427
benchmark-project-manager Godot_v3.3.4-stable_x11.64,1.85664656827,0.40494424752849706,2.20330229127,0.2811267199999999,0.10475782500000001,1.4038185832699999,2.21686970327
benchmark-project-manager Godot_v3.3-stable_x11.64,1.85974241895,0.40453738180827137,2.20686052727,0.28699524,0.10590462499999997,1.40436531827,2.22185415927
benchmark-project-manager Godot_v3.4.1-stable_x11.64,1.8151038708699998,0.455797789169777,2.20642749527,0.2195466,0.111240505,1.30484324227,2.22035149827
benchmark-project-manager Godot_v3.4.2-stable_x11.64,1.6564171311900002,0.428095558200173,1.3348053042699999,0.22140652000000002,0.112514665,1.3047625302699999,2.22354300727
benchmark-project-manager Godot_v3.4.3-stable_x11.64,1.8883834018700005,0.440225129697662,2.20924322727,0.22259144000000003,0.110345345,1.3046469102699998,2.22088656827
benchmark-project-manager Godot_v3.4.4-stable_x11.64,1.70726016779,0.4550044897297179,1.32094711327,0.21991808000000002,0.10810982499999996,1.30574573827,2.2176838872699998
benchmark-project-manager Godot_v3.4-stable_x11.64,1.9247200299099996,0.426552054359096,2.20891876527,0.22243232000000002,0.11004350500000001,1.30765832227,2.22509169127
benchmark-project-manager Godot_v3.5-beta1_x11.64,1.8515118104699997,0.4515300220729808,2.2094521072699997,0.22184315999999998,0.11295226500000002,1.3068349372699999,2.22463760727
benchmark-project-manager Godot_v3.5-beta2_x11.64,1.74377603911,0.4576469403192334,1.32232574027,0.22889891999999995,0.110982825,1.30601711827,2.2140063302699997
benchmark-project-manager Godot_v3.5-beta3_x11.64,1.9001006303899999,0.3072363740485416,1.62318547527,0.5062256399999999,0.10973518499999999,1.60277891927,2.22198971527
benchmark-project-manager Godot_v3.5-beta4_x11.64,1.9476494251899998,0.3047282973629861,2.20782943327,0.51242524,0.10998314499999999,1.60550841927,2.22520590227
benchmark-project-manager Godot_v3.5-beta5_x11.64,1.8998047314699997,0.30790403125033367,1.62192665827,0.5100233599999999,0.11370414499999999,1.60606031927,2.23456820627
benchmark-project-manager Godot_v3.5-rc1_x11.64,1.8770097619899997,0.3051235970306423,1.61816648527,0.5009301999999999,0.116036425,1.6046989142699999,2.22168077727
benchmark-project-manager Godot_v3.5-rc2_x11.64,1.8987671861899997,0.30739078692463273,1.6231989482699998,0.50676668,0.11553902499999998,1.60254414227,2.2246511132699998
benchmark-project-manager Godot_v3.5-rc3_x11.64,1.90162175299,0.30386925195752934,1.64454828827,0.4966536,0.116933585,1.6047269702699998,2.21728777827
benchmark-project-manager Godot_v3.5-rc4_x11.64,2.11770385539,0.308772944420734,2.39745133627,0.5328467199999999,0.14581846499999998,1.77281683427,2.43035104527
benchmark-project-manager Godot_v4.0-alpha10_linux.64,1.9344633204700004,0.022900617048385204,1.92988957127,4.18945352,0.19406554500000003,1.90968973727,2.0014862932699997
