command,mean,stddev,median,user,system,min,max
benchmark-editor Godot_v4.0-alpha2_linux.64,4.49276744167,0.38669664070716336,4.731172536190001,5.920696495,0.28001389,3.90301434719,4.806599873190001
benchmark-editor Godot_v4.0-alpha3_linux.64,4.492744284350001,0.3762185231848103,4.751535721190001,6.0721484550000016,0.28731336999999996,3.97477473419,4.838560145190001
benchmark-editor Godot_v4.0-alpha4_linux.64,4.393746886670001,0.4098834402849885,4.4878831561900006,6.047353294999999,0.28837485,3.7360147221899997,4.840621185190001
benchmark-editor Godot_v4.0-alpha5_linux.64,4.399677328790001,0.37101117716199766,4.43892892919,6.035762215,0.29330837000000004,3.9131997751900003,4.80650350719
benchmark-editor Godot_v4.0-alpha6_linux.64,4.51079291055,0.31946408901046214,4.5428763311900004,8.370476094999997,0.29820252999999997,4.111972871190001,4.915506784190001
benchmark-editor Godot_v4.0-alpha7_linux.64,4.5466324261099995,0.3465451575654078,4.55454595819,8.428927854999998,0.29631684999999996,4.087036927190001,4.917641679190001
benchmark-editor Godot_v4.0-alpha8_linux.64,4.622864390110002,0.3418053149111388,4.869111736190001,8.423293415,0.29460937,4.13037255819,4.91176829019
benchmark-editor Godot_v4.0-alpha9_linux.64,4.56234906695,0.36530808100134243,4.589262260190001,8.427263134999999,0.31200333,4.17360533319,5.17405865219
benchmark-editor Godot_v4.0-dev.20210727_linux.64,4.22160487623,0.379732016953701,4.405921467190001,5.4612136950000005,0.23581576999999995,3.79788032819,4.72638775319
benchmark-editor Godot_v4.0-dev.20210811_linux.64,4.216801596469999,0.3701835247001621,4.19786873619,5.514640255,0.23931936999999998,3.80558771719,4.740521931190001
benchmark-editor Godot_v4.0-dev.20210820_linux.64,4.131865963829999,0.3574547869630536,4.414071106190001,5.5129972149999995,0.24700925000000004,3.42724402219,4.502084406190001
benchmark-editor Godot_v4.0-dev.20210916_linux.64,4.26759908235,0.3266399601505905,4.409987307190001,5.646985255,0.25709473,3.81517762619,4.77806406019
benchmark-editor Godot_v4.0-dev.20210924_linux.64,4.26676815895,0.3650574488864242,4.429021463190001,5.7050612549999995,0.25174009,3.83309530219,4.81273832919
benchmark-editor Godot_v4.0-dev.20211004_linux.64,4.10464813027,0.3403511022639796,3.94036072919,5.801342615000001,0.26153557,3.81949377219,4.827247902190001
benchmark-editor Godot_v4.0-dev.20211015_linux.64,4.497201208830001,0.37837253195402926,4.7456891931900005,5.902255534999999,0.26865240999999995,3.88947664319,4.8301757831900005
benchmark-editor Godot_v4.0-dev.20211027_linux.64,4.201755869550001,0.3659126782120919,3.93804303819,5.876532495,0.26045297000000006,3.83117071019,4.807779179190001
benchmark-editor Godot_v4.0-dev.20211108_linux.64,4.196097523309999,0.3727671048663715,3.93579446019,5.871825174999999,0.25789769,3.84868601419,4.80240072919
benchmark-editor Godot_v4.0-dev.20211117_linux.64,4.3119768600300015,0.44244910247893954,3.9405810421900003,5.797419655,0.26661272999999996,3.82758920819,4.80766329319
benchmark-editor Godot_v4.0-dev.20211210_linux.64,4.3580325782300005,0.4388089771348074,4.422608683190001,5.799216055,0.27668729,3.87671922619,4.876304263190001
benchmark-editor Godot_v4.0-dev.20220105_linux.64,4.38884534563,0.44006767931254104,4.27550839619,5.890159335000002,0.28198005,3.77493267019,4.89768117119
benchmark-editor Godot_v4.0-dev.20220118_linux.64,4.374047826190001,0.408697812165694,4.664574074190001,5.964081934999999,0.28313341000000003,3.85310639719,4.80650299019
